,총 주차대수,난방,주소(도로),주소(지번),층 수,용적률,건폐율,평형대,건설사,관리사무소,경도,위도,0.공급/전용,0.방수/욕실수,0.해당면적 세대수,0.현관구조,1.공급/전용,1.방수/욕실수,1.해당면적 세대수,1.현관구조,2.공급/전용,2.방수/욕실수,2.해당면적 세대수,2.현관구조,3.공급/전용,3.방수/욕실수,3.해당면적 세대수,3.현관구조,articleName,4.공급/전용,4.방수/욕실수,4.해당면적 세대수,4.현관구조,5.공급/전용,5.방수/욕실수,5.해당면적 세대수,5.현관구조,6.공급/전용,6.방수/욕실수,6.해당면적 세대수,6.현관구조,7.공급/전용,7.방수/욕실수,7.해당면적 세대수,7.현관구조,8.공급/전용,8.방수/욕실수,8.해당면적 세대수,8.현관구조,9.공급/전용,9.방수/욕실수,9.해당면적 세대수,9.현관구조,10.공급/전용,10.방수/욕실수,10.해당면적 세대수,10.현관구조,11.공급/전용,11.방수/욕실수,11.해당면적 세대수,11.현관구조,12.공급/전용,12.방수/욕실수,12.해당면적 세대수,12.현관구조,13.공급/전용,13.방수/욕실수,13.해당면적 세대수,13.현관구조,14.공급/전용,14.방수/욕실수,14.해당면적 세대수,14.현관구조,15.공급/전용,15.방수/욕실수,15.해당면적 세대수,15.현관구조,16.공급/전용,16.방수/욕실수,16.해당면적 세대수,16.현관구조,17.공급/전용,17.방수/욕실수,17.해당면적 세대수,17.현관구조,18.공급/전용,18.방수/욕실수,18.해당면적 세대수,18.현관구조,19.공급/전용,19.방수/욕실수,19.해당면적 세대수,19.현관구조,20.공급/전용,20.방수/욕실수,20.해당면적 세대수,20.현관구조,21.공급/전용,21.방수/욕실수,21.해당면적 세대수,21.현관구조,22.공급/전용,22.방수/욕실수,22.해당면적 세대수,22.현관구조,23.공급/전용,23.방수/욕실수,23.해당면적 세대수,23.현관구조,24.공급/전용,24.방수/욕실수,24.해당면적 세대수,24.현관구조,25.공급/전용,25.방수/욕실수,25.해당면적 세대수,25.현관구조,26.공급/전용,26.방수/욕실수,26.해당면적 세대수,26.현관구조,27.공급/전용,27.방수/욕실수,27.해당면적 세대수,27.현관구조,28.공급/전용,28.방수/욕실수,28.해당면적 세대수,28.현관구조,29.공급/전용,29.방수/욕실수,29.해당면적 세대수,29.현관구조,30.공급/전용,30.방수/욕실수,30.해당면적 세대수,30.현관구조,31.공급/전용,31.방수/욕실수,31.해당면적 세대수,31.현관구조,32.공급/전용,32.방수/욕실수,32.해당면적 세대수,32.현관구조,33.공급/전용,33.방수/욕실수,33.해당면적 세대수,33.현관구조,34.공급/전용,34.방수/욕실수,34.해당면적 세대수,34.현관구조,35.공급/전용,35.방수/욕실수,35.해당면적 세대수,35.현관구조,36.공급/전용,36.방수/욕실수,36.해당면적 세대수,36.현관구조,37.공급/전용,37.방수/욕실수,37.해당면적 세대수,37.현관구조,38.공급/전용,38.방수/욕실수,38.해당면적 세대수,38.현관구조,39.공급/전용,39.방수/욕실수,39.해당면적 세대수,39.현관구조,40.공급/전용,40.방수/욕실수,40.해당면적 세대수,40.현관구조,41.공급/전용,41.방수/욕실수,41.해당면적 세대수,41.현관구조,42.공급/전용,42.방수/욕실수,42.해당면적 세대수,42.현관구조,43.공급/전용,43.방수/욕실수,43.해당면적 세대수,43.현관구조,44.공급/전용,44.방수/욕실수,44.해당면적 세대수,44.현관구조,45.공급/전용,45.방수/욕실수,45.해당면적 세대수,45.현관구조,46.공급/전용,46.방수/욕실수,46.해당면적 세대수,46.현관구조,47.공급/전용,47.방수/욕실수,47.해당면적 세대수,47.현관구조,48.공급/전용,48.방수/욕실수,48.해당면적 세대수,48.현관구조,49.공급/전용,49.방수/욕실수,49.해당면적 세대수,49.현관구조,50.공급/전용,50.방수/욕실수,50.해당면적 세대수,50.현관구조,51.공급/전용,51.방수/욕실수,51.해당면적 세대수,51.현관구조,52.공급/전용,52.방수/욕실수,52.해당면적 세대수,52.현관구조,53.공급/전용,53.방수/욕실수,53.해당면적 세대수,53.현관구조,54.공급/전용,54.방수/욕실수,54.해당면적 세대수,54.현관구조,55.공급/전용,55.방수/욕실수,55.해당면적 세대수,55.현관구조,56.공급/전용,56.방수/욕실수,56.해당면적 세대수,56.현관구조,57.공급/전용,57.방수/욕실수,57.해당면적 세대수,57.현관구조,58.공급/전용,58.방수/욕실수,58.해당면적 세대수,58.현관구조,59.공급/전용,59.방수/욕실수,59.해당면적 세대수,59.현관구조,60.공급/전용,60.방수/욕실수,60.해당면적 세대수,60.현관구조
0,117대(세대당 0.72),"HT001, HF001",세종시 세종시 한누리대로 316,세종시 세종시 나성동 757,8층/8층,484%,69%,"35B㎡, 42A",건국건설주식회사,044-867-5126,127.256806,36.492544,35.43/23.64,1개/1개,18세대,계단식,42.15/28.12,1개/1개,144세대,계단식,,,,,,,,,세종마루Ⅱ(도시형),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,157대(세대당 0.72),"HT001, HF001",세종시 세종시 한누리대로 311,세종시 세종시 나성동 732,8층/8층,469%,68%,"29D㎡, 33H㎡, 34J㎡, 35I㎡, 36A㎡, 36B㎡, 37G㎡, 39C㎡, 40F㎡, 43E",나성산업개발(주),044-866-9935,127.255802,36.492053,29.11/18.65,1개/1개,6세대,복도식,33.35/21.36,1개/1개,6세대,복도식,34.84/22.32,1개/1개,24세대,복도식,35.08/22.47,1개/1개,6세대,복도식,세종모닝시티2차(도시형),36.34/23.28,1개/1개,149세대,복도식,36.35/23.28,1개/1개,1세대,복도식,37.34/23.92,1개/1개,6세대,복도식,39.69/25.43,1개/1개,6세대,복도식,40.34/25.84,1개/1개,6세대,복도식,43.34/27.76,1개/1개,6세대,복도식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,154대(세대당 0.75),"HT001, HF001",세종시 세종시 한누리대로 287,세종시 세종시 나성동 738,8층/8층,463%,69%,"37C㎡, 38B㎡, 41A",(주)대성건설,044-866-5412,127.256138,36.489782,37.68/25.61,1개/1개,36세대,복도식,38.54/26.19,1개/1개,84세대,복도식,41.83/28.43,1개/1개,84세대,복도식,,,,,세종포레뷰1(도시형),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,138대(세대당 0.84),"HT005, HF002",세종시 세종시 한누리대로 283,세종시 세종시 나성동 739,8층/8층,480%,69%,"38B㎡, 38A㎡, 39B㎡, 39A㎡, 43B㎡, 44A㎡, 47B㎡, 48A㎡, 66A㎡, 70B㎡, 71A",유한회사 원세진종합건설,044-998-6071,127.256217,36.489403,38.35/25.99,1개/1개,100세대,복도식,38.77/25.99,1개/1개,25세대,복도식,39.45/26.73,1개/1개,8세대,복도식,39.87/26.73,1개/1개,2세대,복도식,세진팰리스(도시형),43.82/29.69,1개/1개,8세대,복도식,44.29/29.69,1개/1개,2세대,복도식,47.73/32.34,1개/1개,8세대,복도식,48.25/32.34,1개/1개,2세대,복도식,66.8/45.26,1개/1개,4세대,복도식,70.94/48.07,1개/1개,4세대,복도식,71.71/48.07,1개/1개,1세대,복도식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,149대(세대당 0.73),"HT001, HF001",세종시 세종시 한누리대로 291,세종시 세종시 나성동 737,8층/8층,487%,69%,"40B㎡, 40D㎡, 42A㎡, 42C1㎡, 43C2",(주)대성건설,044-862-6122,127.256038,36.490197,40.9/27.49,1개/1개,22세대,복도식,40.54/27.13,1개/1개,18세대,복도식,42.14/28.2,1개/1개,84세대,복도식,42.42/28.39,1개/1개,72세대,복도식,포레뷰2(도시형),43.27/28.96,1개/1개,6세대,복도식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,143대(세대당 0.86),"HT001, HF001",세종시 세종시 한누리대로 292,세종시 세종시 나성동 763,8층/8층,474%,69%,"40㎡, 55㎡, 64",(주)우석건설 외1,044-868-6038,127.25701,36.490348,40.49/26.43,1개/1개,130세대,복도식,55.1/35.98,1개/1개,12세대,복도식,64.89/42.49,1개/1개,24세대,복도식,,,,,행복의아침(도시형),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,485대(세대당 1.45),"HT005, HF002",세종시 세종시 가온로 9,세종시 세종시 다정동 969,10층/29층,170%,14%,"113A㎡, 116C㎡, 128A㎡, 130B㎡, 130C㎡, 153T㎡, 163P","(주)포스코건설,금호건설(주),계룡건설산업(주)",044-867-3548,127.253733,36.492225,113.59/84.96,3개/2개,105세대,계단식,116.18/84.75,3개/2개,102세대,계단식,128.78/101.83,3개/2개,78세대,계단식,130.32/101.72,3개/2개,39세대,계단식,가온10단지더하이스트,130.32/101.72,3개/2개,3세대,계단식,153.94/120.52,4개/2개,4세대,계단식,163.9/124.94,4개/2개,2세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1105대(세대당 1.44),"HT005, HF002",세종시 세종시 다정남로 123,세종시 세종시 다정동 926,8층/22층,151%,16%,"84A㎡, 86A1㎡, 86C㎡, 86B㎡, 86D㎡, 112A㎡, 112D㎡, 113B㎡, 130A㎡, 131B㎡, 131C㎡, 140G㎡, 155T","(주)포스코건설,금호건설(주),계룡건설산업(주)",044-864-1547,127.253974,36.493853,84.69/57.78,3개/2개,4세대,계단식,86.57/59.88,3개/2개,199세대,계단식,86.18/59.16,3개/2개,41세대,계단식,86.57/59.88,3개/2개,19세대,계단식,가온12단지더하이스트,86.18/59.16,3개/2개,15세대,계단식,112.07/84.96,3개/2개,223세대,계단식,112.85/84.93,3개/2개,14세대,계단식,113.54/84.91,3개/2개,82세대,계단식,130.23/101.83,3개/2개,128세대,계단식,131.77/101.72,3개/2개,33세대,계단식,131.77/101.72,3개/2개,2세대,계단식,140.84/107.75,3개/2개,2세대,계단식,155.66/120.52,4개/2개,3세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2368대(세대당 1.45),"HT005, HF002",세종시 세종시 다정남로 22,세종시 세종시 다정동 960,12층/29층,169%,14%,"79㎡, 99㎡, 112A㎡, 112C㎡, 113B㎡, 131A㎡, 132B㎡, 137A㎡, 140B㎡, 148㎡, 163",현대건설(주),044-868-4257,127.244005,36.491807,79.36/59.98,3개/2개,294세대,계단식,99.39/74.96,3개/2개,139세대,계단식,112/84.95,3개/2개,209세대,계단식,112.13/84.96,3개/2개,144세대,계단식,가온1단지힐스테이트세종2차,113.03/84.97,3개/2개,251세대,계단식,131.07/98.61,3개/2개,6세대,계단식,132.76/101.72,4개/2개,502세대,계단식,137.45/105.55,4개/2개,10세대,계단식,140.09/107.71,4개/2개,12세대,계단식,148.66/113.98,4개/2개,60세대,계단식,163.76/123.42,3개/2개,4세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1250대(세대당 1.46),"HT005, HF002",세종시 세종시 다정북로 110,세종시 세종시 다정동 953,5층/21층,141%,19%,"100E㎡, 101㎡, 102D㎡, 102I㎡, 113A㎡, 115D㎡, 115C㎡, 131B㎡, 131A㎡, 141A㎡, 142B㎡, 157㎡, 181","(주)제일건설,한신공영(주)",044-868-9780,127.242881,36.49517,100.7/75.47,3개/2개,111세대,계단식,101.97/75.55,3개/2개,81세대,계단식,102.42/75.58,3개/2개,36세대,계단식,102.12/75.22,3개/2개,7세대,계단식,가온2단지한신휴플러스제일풍경채,113.84/84.9,3개/2개,94세대,계단식,115.05/84.96,3개/2개,184세대,계단식,115.46/84.95,3개/2개,5세대,계단식,131.96/98.7,4개/2개,224세대,계단식,131.93/97.57,3개/2개,95세대,계단식,141.5/104.98,3개/2개,5세대,계단식,142.15/107.04,3개/2개,6세대,계단식,157.38/117.44,3개/2개,1세대,계단식,181.07/135.95,3개/2개,6세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2412대(세대당 1.45),"HT005, HF002",세종시 세종시 다정북로 109,세종시 세종시 다정동 916,10층/29층,169%,17%,"80㎡, 101A㎡, 101B㎡, 101C㎡, 101G㎡, 101F㎡, 101H㎡, 102D㎡, 113A㎡, 113B㎡, 113E㎡, 114D㎡, 115C㎡, 129㎡, 131B㎡, 131A㎡, 140","한신공영(주),제일건설(주)",044-866-0558,127.242741,36.497784,80.99/59.89,3개/2개,297세대,계단식,101.58/75.55,3개/2개,216세대,계단식,101.58/75.55,3개/2개,83세대,계단식,101.86/75.55,3개/2개,48세대,계단식,가온3단지한신더휴,101.58/75.55,3개/2개,28세대,계단식,101.58/75.55,3개/2개,14세대,계단식,101.58/75.55,3개/2개,10세대,계단식,102.03/75.58,3개/2개,69세대,계단식,113.41/84.9,3개/2개,137세대,계단식,113.18/84.9,3개/2개,77세대,계단식,113.9/84.9,3개/2개,24세대,계단식,114.62/84.96,3개/2개,29세대,계단식,115.02/84.95,3개/2개,68세대,계단식,129.1/95.84,3개/2개,6세대,계단식,131.45/98.7,3개/2개,356세대,계단식,131.43/97.57,3개/2개,188세대,계단식,140.96/104.98,3개/2개,5세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1518대(세대당 1.2),"HT005, HF002",세종시 세종시 다정중앙로 19,세종시 세종시 다정동 964,13층/29층,182%,14%,"82A㎡, 82B㎡, 116A㎡, 116C㎡, 116D㎡, 116B","대림산업(주),(주)대우건설",044-865-3707,127.247803,36.492731,82.42/59.99,3개/2개,420세대,계단식,82.42/59.99,3개/2개,10세대,계단식,116.77/84.99,3개/2개,650세대,계단식,116.76/84.98,3개/2개,138세대,계단식,가온4단지e편한세상푸르지오,116.74/84.97,3개/2개,28세대,계단식,116.77/84.99,3개/2개,12세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,552대(세대당 1.49),"HT005, HF002",세종시 세종시 다정서로 60,세종시 세종시 다정동 946,7층/20층,138%,22%,"113A㎡, 113B㎡, 132B㎡, 144C㎡, 145D㎡, 146G㎡, 148E㎡, 149F㎡, 152A",중흥건설(주),044-868-1186,127.246692,36.495501,113.59/84.98,3개/2개,168세대,계단식,113.31/84.98,3개/2개,71세대,계단식,132.4/98.95,3개/2개,3세대,계단식,144.72/108.98,3개/2개,66세대,계단식,가온5단지중흥S-클래스센텀시티,145.92/108.97,3개/2개,13세대,계단식,146.99/108.97,3개/3개,4세대,계단식,148.78/108.98,3개/3개,21세대,계단식,149.2/108.98,3개/3개,21세대,계단식,152.04/115.97,3개/2개,3세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1639대(세대당 1.52),"HT005, HF002",세종시 세종시 다정중앙로 77,세종시 세종시 다정동 918,8층/29층,166%,18%,"69A㎡, 80A㎡, 113A㎡, 113B㎡, 113A-1㎡, 113C㎡, 131A㎡, 132B㎡, 144C㎡, 144A㎡, 145B㎡, 146D㎡, 148E㎡, 149F㎡, 152A",중흥건설(주),044-865-6683,127.247301,36.497507,69.56/51.94,2개/1개,51세대,계단식,80.75/59.97,3개/2개,151세대,계단식,113.7/84.98,3개/2개,363세대,계단식,113.41/84.98,3개/2개,61세대,계단식,가온6단지중흥S-클래스센텀시티,113.7/84.98,3개/2개,28세대,계단식,113.7/84.98,3개/2개,11세대,계단식,131.17/98.98,3개/2개,84세대,계단식,132.52/98.95,3개/2개,9세대,계단식,144.86/108.98,3개/2개,100세대,계단식,144.98/108.98,3개/2개,84세대,계단식,145.23/108.98,3개/2개,84세대,계단식,146.05/108.97,3개/2개,11세대,계단식,148.91/108.98,3개/3개,18세대,계단식,149.33/108.98,3개/3개,18세대,계단식,152.18/115.97,3개/2개,3세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,462대(세대당 1.44),"HT005, HF002",세종시 세종시 다정북로 180,세종시 세종시 다정동 931,7층/19층,142%,19%,"85B㎡, 85A㎡, 86C㎡, 86D㎡, 87A1㎡, 87B1㎡, 87E","(주)포스코건설,금호건설(주),계룡건설산업(주)",044-864-1545,127.250827,36.495259,85.32/57.78,3개/2개,5세대,계단식,85.32/57.78,3개/2개,3세대,계단식,86.82/59.16,3개/2개,13세대,계단식,86.82/59.16,3개/2개,13세대,계단식,가온8단지더하이스트,87.22/59.88,3개/2개,258세대,계단식,87.22/59.88,3개/2개,16세대,계단식,87.66/59.96,3개/2개,11세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,318대(세대당 1.67),"HT005, HF002",세종시 세종시 가온로 10,세종시 세종시 다정동 970,12층/35층,241%,41%,"100A㎡, 100B㎡, 102E㎡, 102C㎡, 102D㎡, 116A㎡, 117B","(주)신영,(주)대우건설",044-415-1981,127.254285,36.49211,100.13/74.06,3개/2개,48세대,계단식,100.32/74.27,3개/2개,44세대,계단식,102.36/74.12,3개/2개,33세대,계단식,102.12/74.75,3개/2개,31세대,계단식,세종지웰푸르지오,102.09/74.75,3개/2개,31세대,계단식,116.33/84.17,3개/2개,2세대,계단식,117.65/84.89,3개/2개,1세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,554대(세대당 1.52),"HT005, HF002",세종시 세종시 대평1길 27,세종시 세종시 대평동 707,9층/29층,171%,17%,"112A㎡, 113B㎡, 113C㎡, 126㎡, 148㎡, 159㎡, 163",신동아건설주식회사,044-865-5103,127.276917,36.469202,112.9/84.94,3개/2개,128세대,계단식,113.76/84.91,3개/2개,71세대,계단식,113.77/84.9,3개/2개,28세대,계단식,126.86/95.83,4개/2개,127세대,계단식,해들1단지신동아파밀리에3차,148.07/112.9,4개/3개,2세대,계단식,159.32/118.15,4개/3개,4세대,계단식,163.13/120.53,4개/3개,3세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,549대(세대당 1.65),"HT005, HF002",세종시 세종시 대평1길 37,세종시 세종시 대평동 706,10층/29층,169%,22%,"98A㎡, 98C㎡, 98B㎡, 113A㎡, 113C㎡, 113B㎡, 113D",우남건설주식회사,044-864-3707,127.276351,36.470462,98.01/72.51,3개/2개,136세대,계단식,98.24/72.84,3개/2개,17세대,계단식,98.01/72.51,3개/2개,8세대,계단식,113.83/84.66,4개/2개,143세대,계단식,해들2단지베아채,113.51/84.65,3개/2개,13세대,계단식,113.83/84.66,4개/2개,12세대,계단식,113.55/84.65,3개/2개,2세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,540대(세대당 1.47),"HT005, HF002",세종시 세종시 대평1길 38,세종시 세종시 대평동 705,8층/15층,126%,21%,"73㎡, 82㎡, 94㎡, 106㎡, 110㎡, 112",(주)우남건설,044-868-8041,127.278158,36.471417,73.79/50.34,2개/2개,220세대,계단식,82.13/56.5,2개/2개,4세대,계단식,94.44/65.43,2개/2개,4세대,계단식,106.26/79.8,3개/2개,124세대,계단식,해들3단지우남퍼스트빌,110.3/82.71,3개/2개,8세대,계단식,112.56/84.67,3개/2개,6세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1491대(세대당 1.46),"HT005, HF002",세종시 세종시 대평로 34,세종시 세종시 대평동 704,10층/29층,160%,16%,"111A㎡, 111B㎡, 113C㎡, 125㎡, 127㎡, 142",중흥토건(주),044-868-6946,127.283053,36.471817,111.4/84.99,3개/2개,397세대,계단식,111.51/84.99,3개/2개,29세대,계단식,113.74/84.99,3개/2개,9세대,계단식,125.85/95.11,3개/2개,25세대,계단식,해들4단지중흥S클래스에듀퍼스트,127.77/98.11,3개/2개,431세대,계단식,142.33/109.87,3개/2개,124세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1447대(세대당 1.7),"HT005, HF002",세종시 세종시 대평로 80,세종시 세종시 대평동 668,10층/30층,170%,21%,"128A㎡, 128D㎡, 128C㎡, 128B㎡, 128E㎡, 191P",대림산업(주),044-868-9235,127.278559,36.47506,128.66/99.18,4개/2개,348세대,계단식,128.62/99.07,3개/2개,326세대,계단식,128.69/99.25,4개/2개,100세대,계단식,128.66/99.18,4개/2개,48세대,계단식,해들6단지e편한세상세종리버파크,128.62/99.07,3개/2개,22세대,계단식,191.37/145.67,3개/3개,5세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
